company_id,company_name,department_id,account_id,year_month,actual_amount,budget_amount,currency,load_timestamp
200,SolarCo West,D100,4100,2024-04,96544.88,96000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5000,2024-04,-132988.2,-128000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5100,2024-04,-70039.26,-66950.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5200,2024-04,-33049.06,-26780.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5300,2024-04,-20211.86,-20085.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5400,2024-04,-14818.68,-13390.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5500,2024-04,-7685.62,-6695.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,4000,2024-04,227147.11,224000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,4100,2024-04,97348.76,96000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5000,2024-04,-125757.08,-128000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5100,2024-04,-45547.1,-46350.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5200,2024-04,-18128.84,-18540.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5300,2024-04,-14604.59,-13905.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5400,2024-04,-9506.36,-9270.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5500,2024-04,-4508.03,-4635.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,4000,2024-04,58518.88,56000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,4100,2024-04,25079.52,24000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5000,2024-04,-33953.15,-32000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5100,2024-04,-39742.18,-36050.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5200,2024-04,-14772.88,-14420.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5300,2024-04,-11235.02,-10815.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5400,2024-04,-7993.77,-7210.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5500,2024-04,-3970.51,-3605.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,4000,2024-04,55941.48,56000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,4100,2024-04,23974.92,24000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5000,2024-04,-32154.09,-32000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5100,2024-04,-27403.72,-25750.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5200,2024-04,-11604.59,-10300.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5300,2024-04,-8386.05,-7725.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5400,2024-04,-5586.33,-5150.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5500,2024-04,-2979.04,-2575.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,4000,2024-04,58311.17,56000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,4100,2024-04,24990.5,24000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5000,2024-04,-34676.0,-32000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5100,2024-04,-22649.33,-20600.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5200,2024-04,-9358.82,-8240.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5300,2024-04,-6682.37,-6180.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5400,2024-04,-4598.46,-4120.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5500,2024-04,-2247.83,-2060.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,4000,2024-05,281357.94,280000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,4100,2024-05,120581.98,120000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5000,2024-05,-165560.32,-160000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5100,2024-05,-72499.81,-67600.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5200,2024-05,-24932.75,-27040.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5300,2024-05,-18494.62,-20280.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5400,2024-05,-13886.77,-13520.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5500,2024-05,-6823.13,-6760.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,4000,2024-05,288737.68,280000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,4100,2024-05,123744.72,120000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5000,2024-05,-170176.59,-160000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5100,2024-05,-45561.59,-46800.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5200,2024-05,-19152.96,-18720.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5300,2024-05,-13825.96,-14040.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5400,2024-05,-10005.47,-9360.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5500,2024-05,-4735.09,-4680.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,4000,2024-05,67110.76,70000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,4100,2024-05,28761.75,30000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5000,2024-05,-37732.76,-40000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5100,2024-05,-36957.92,-36400.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5200,2024-05,-14586.56,-14560.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5300,2024-05,-11547.96,-10920.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5400,2024-05,-7699.13,-7280.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5500,2024-05,-3706.59,-3640.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,4000,2024-05,68351.37,70000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,4100,2024-05,29293.44,30000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5000,2024-05,-39511.09,-40000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5100,2024-05,-22553.67,-26000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5200,2024-05,-9355.79,-10400.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5300,2024-05,-7200.62,-7800.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5400,2024-05,-4927.63,-5200.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5500,2024-05,-2605.07,-2600.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,4000,2024-05,73001.81,70000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,4100,2024-05,31286.49,30000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5000,2024-05,-41381.72,-40000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5100,2024-05,-20129.97,-20800.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5200,2024-05,-8469.06,-8320.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5300,2024-05,-6265.92,-6240.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5400,2024-05,-4306.84,-4160.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5500,2024-05,-2031.57,-2080.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,4000,2024-05,229816.68,224000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,4100,2024-05,98492.86,96000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5000,2024-05,-141388.07,-128000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5100,2024-05,-69886.95,-67600.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5200,2024-05,-28349.99,-27040.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5300,2024-05,-20140.94,-20280.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5400,2024-05,-13855.7,-13520.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5500,2024-05,-6855.4,-6760.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,4000,2024-05,225093.97,224000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,4100,2024-05,96468.85,96000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5000,2024-05,-123653.7,-128000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5100,2024-05,-48995.16,-46800.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5200,2024-05,-20509.36,-18720.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5300,2024-05,-15029.31,-14040.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5400,2024-05,-10590.29,-9360.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5500,2024-05,-4597.07,-4680.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,4000,2024-05,58442.5,56000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,4100,2024-05,25046.78,24000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5000,2024-05,-33701.85,-32000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5100,2024-05,-40216.72,-36400.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5200,2024-05,-16060.35,-14560.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5300,2024-05,-12196.35,-10920.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5400,2024-05,-7491.97,-7280.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5500,2024-05,-4080.88,-3640.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,4000,2024-05,53874.43,56000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,4100,2024-05,23089.04,24000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5000,2024-05,-31016.88,-32000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5100,2024-05,-29590.95,-26000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5200,2024-05,-11335.49,-10400.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5300,2024-05,-7881.84,-7800.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5400,2024-05,-5167.58,-5200.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5500,2024-05,-2771.85,-2600.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,4000,2024-05,52303.35,56000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,4100,2024-05,22415.72,24000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5000,2024-05,-32624.52,-32000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5100,2024-05,-22155.71,-20800.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5200,2024-05,-8297.83,-8320.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5300,2024-05,-7267.13,-6240.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5400,2024-05,-4511.6,-4160.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5500,2024-05,-2409.21,-2080.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,4000,2024-06,244794.11,266000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,4100,2024-06,104911.76,114000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5000,2024-06,-135690.25,-152000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5100,2024-06,-69800.05,-68250.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5200,2024-06,-27227.77,-27300.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5300,2024-06,-21541.54,-20475.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5400,2024-06,-13183.84,-13650.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5500,2024-06,-6914.07,-6825.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,4000,2024-06,267599.93,266000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,4100,2024-06,114685.69,114000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5000,2024-06,-156847.5,-152000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5100,2024-06,-47388.88,-47250.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5200,2024-06,-18544.34,-18900.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5300,2024-06,-16026.06,-14175.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5400,2024-06,-10209.35,-9450.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5500,2024-06,-4833.33,-4725.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,4000,2024-06,71657.58,66500.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,4100,2024-06,30710.39,28500.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5000,2024-06,-41184.02,-38000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5100,2024-06,-40220.68,-36750.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5200,2024-06,-17686.26,-14700.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5300,2024-06,-13081.06,-11025.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5400,2024-06,-7917.27,-7350.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5500,2024-06,-4203.26,-3675.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,4000,2024-06,68645.88,66500.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,4100,2024-06,29419.66,28500.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5000,2024-06,-41910.53,-38000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5100,2024-06,-26121.57,-26250.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5200,2024-06,-10636.71,-10500.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5300,2024-06,-6910.31,-7875.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5400,2024-06,-4752.21,-5250.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5500,2024-06,-2268.02,-2625.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,4000,2024-06,65604.22,66500.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,4100,2024-06,28116.1,28500.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5000,2024-06,-38833.09,-38000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5100,2024-06,-23399.34,-21000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5200,2024-06,-10084.55,-8400.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5300,2024-06,-6511.28,-6300.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5400,2024-06,-4265.48,-4200.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5500,2024-06,-2324.82,-2100.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,4000,2024-06,216886.46,212800.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,4100,2024-06,92951.34,91200.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5000,2024-06,-123732.52,-121600.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5100,2024-06,-60876.35,-68250.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5200,2024-06,-22864.19,-27300.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5300,2024-06,-18958.89,-20475.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5400,2024-06,-12453.94,-13650.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5500,2024-06,-5827.52,-6825.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,4000,2024-06,207332.46,212800.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,4100,2024-06,88856.77,91200.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5000,2024-06,-112201.14,-121600.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5100,2024-06,-50310.47,-47250.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5200,2024-06,-18260.28,-18900.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5300,2024-06,-14768.24,-14175.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5400,2024-06,-9348.85,-9450.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5500,2024-06,-4611.37,-4725.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,4000,2024-06,52915.3,53200.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,4100,2024-06,22677.99,22800.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5000,2024-06,-28672.17,-30400.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5100,2024-06,-34092.2,-36750.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5200,2024-06,-15930.67,-14700.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5300,2024-06,-10898.44,-11025.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5400,2024-06,-6999.09,-7350.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5500,2024-06,-3665.22,-3675.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,4000,2024-06,52901.21,53200.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,4100,2024-06,22671.95,22800.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5000,2024-06,-29895.27,-30400.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5100,2024-06,-28793.06,-26250.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5200,2024-06,-10802.58,-10500.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5300,2024-06,-8083.08,-7875.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5400,2024-06,-5472.16,-5250.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5500,2024-06,-2454.93,-2625.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,4000,2024-06,49169.59,53200.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,4100,2024-06,21072.68,22800.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5000,2024-06,-30017.16,-30400.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5100,2024-06,-23200.13,-21000.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5200,2024-06,-9667.96,-8400.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5300,2024-06,-7157.48,-6300.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5400,2024-06,-5421.84,-4200.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5500,2024-06,-2480.77,-2100.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,4000,2024-07,264298.7,266000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,4100,2024-07,113270.87,114000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5000,2024-07,-143812.17,-152000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5100,2024-07,-64284.34,-68900.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5200,2024-07,-24492.14,-27560.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5300,2024-07,-17733.47,-20670.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5400,2024-07,-12315.93,-13780.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5500,2024-07,-6019.56,-6890.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,4000,2024-07,288438.98,266000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,4100,2024-07,123616.71,114000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5000,2024-07,-172087.97,-152000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5100,2024-07,-52229.75,-47700.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5200,2024-07,-19527.72,-19080.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5300,2024-07,-13961.08,-14310.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5400,2024-07,-10466.95,-9540.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D200,5500,2024-07,-4994.16,-4770.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,4000,2024-07,63051.16,66500.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,4100,2024-07,27021.92,28500.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5000,2024-07,-35686.34,-38000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5100,2024-07,-33411.24,-37100.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5200,2024-07,-15022.01,-14840.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5300,2024-07,-11795.88,-11130.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5400,2024-07,-6676.59,-7420.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D300,5500,2024-07,-3690.32,-3710.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,4000,2024-07,64336.61,66500.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,4100,2024-07,27572.83,28500.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5000,2024-07,-35868.35,-38000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5100,2024-07,-24961.1,-26500.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5200,2024-07,-10460.55,-10600.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5300,2024-07,-7501.26,-7950.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5400,2024-07,-5288.18,-5300.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D400,5500,2024-07,-2602.26,-2650.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,4000,2024-07,65705.5,66500.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,4100,2024-07,28159.5,28500.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5000,2024-07,-35842.23,-38000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5100,2024-07,-21679.37,-21200.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5200,2024-07,-8565.43,-8480.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5300,2024-07,-5960.78,-6360.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5400,2024-07,-4198.82,-4240.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D500,5500,2024-07,-2167.52,-2120.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,4000,2024-07,195037.53,212800.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,4100,2024-07,83587.51,91200.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5000,2024-07,-114477.89,-121600.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5100,2024-07,-69465.59,-68900.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5200,2024-07,-25984.49,-27560.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5300,2024-07,-18433.12,-20670.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5400,2024-07,-12408.52,-13780.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D100,5500,2024-07,-6770.11,-6890.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,4000,2024-07,215563.45,212800.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,4100,2024-07,92384.33,91200.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5000,2024-07,-117609.47,-121600.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5100,2024-07,-46287.84,-47700.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5200,2024-07,-20125.94,-19080.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5300,2024-07,-14227.48,-14310.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5400,2024-07,-9767.27,-9540.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D200,5500,2024-07,-5060.13,-4770.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,4000,2024-07,50911.3,53200.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,4100,2024-07,21819.13,22800.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5000,2024-07,-28532.79,-30400.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5100,2024-07,-38925.86,-37100.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5200,2024-07,-16702.73,-14840.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5300,2024-07,-11345.39,-11130.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5400,2024-07,-8228.76,-7420.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D300,5500,2024-07,-4297.11,-3710.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,4000,2024-07,46625.43,53200.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,4100,2024-07,19982.33,22800.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5000,2024-07,-25581.51,-30400.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5100,2024-07,-27663.81,-26500.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5200,2024-07,-11386.47,-10600.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5300,2024-07,-8131.06,-7950.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5400,2024-07,-5613.71,-5300.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D400,5500,2024-07,-2773.0,-2650.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,4000,2024-07,56306.3,53200.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,4100,2024-07,24131.27,22800.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5000,2024-07,-32584.33,-30400.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5100,2024-07,-21599.27,-21200.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5200,2024-07,-8606.3,-8480.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5300,2024-07,-6472.94,-6360.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5400,2024-07,-4497.68,-4240.0,USD,2025-12-08T14:42:18Z
200,SolarCo West,D500,5500,2024-07,-2158.92,-2120.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,4000,2024-08,269854.01,266000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,4100,2024-08,115651.72,114000.0,USD,2025-12-08T14:42:18Z
100,SolarCo East,D100,5000,2024-08,-170203.87,-152000.0,USD,2025-12-08T14:42:18Z
